BLCA_diff,BRCA_diff,CESC_diff,COAD_diff,ESCA_diff,HNSC_diff,KIRC_diff,KIRP_diff,LIHC_diff,LUAD_diff,LUSC_diff,PRAD_diff,READ_diff,STAD_diff,THCA_diff,UCEC_diff,BLCA_zscore,BRCA_zscore,CESC_zscore,COAD_zscore,ESCA_zscore,HNSC_zscore,KIRC_zscore,KIRP_zscore,LIHC_zscore,LUAD_zscore,LUSC_zscore,PRAD_zscore,READ_zscore,STAD_zscore,THCA_zscore,UCEC_zscore,GIP_1,GIP_2,GIP_3,GIP_4,GIP_5,GIP_6,GIP_7,GIP_8,GIP_9,GIP_10,GIP_11,GIP_12,GIP_13,GIP_14,GIP_15,GIP_16,gene_count
-0.238067361,-1.687922914,0.115956509,-1.504816792,-0.797496921,0.229949503,0.9610579,0.184518264,0.123137318,0.015467194,0.638603598,0.341168159,-2.205568595,-1.000282503,-1.208958875,0.670312532,-0.051700632,-0.054627733,-0.051497372,-0.067494253,-0.053494787,-0.052446503,-0.056552354,-0.050047091,-0.049661615,-0.053472399,-0.058863397,-0.05370097,-0.068596407,-0.056737785,-0.074353386,-0.065178398,-0.21817742,-0.10730332,-0.23574956,0.07802527,-0.34042293,0.100818455,-0.28950334,-0.15104106,-0.1541503,-0.15105487,0.13111651,-0.4190424,0.38572255,0.083158076,0.11388418,0.015027113,134
1.436315327,2.111601098,2.372941118,0,1.932588691,1.434683436,0.979878755,0.968648367,1.831351678,1.94908541,3.82908942,1.589032045,0,2.481515739,0.166943292,2.240548845,-0.061341426,-0.069922254,-0.057842047,-0.071033855,-0.05847971,-0.060107014,-0.063845307,-0.053608751,-0.069520145,-0.058131385,-0.064906848,-0.058171036,-0.072201908,-0.060383658,-0.078612475,-0.075236229,-0.28222212,-0.16300078,-0.33107528,0.14885047,-0.44839084,0.18638794,-0.3454042,-0.26309946,-0.110853255,-0.2567939,0.18253127,-0.5982549,0.5002043,0.12656835,0.18751949,0.035634376,197
0,0,0,0,0,0.407699866,0,0.125072904,0,0.15203778,1.125971807,0,0,0.18594801,0.016514735,0,-0.061402773,-0.070000336,-0.057945252,-0.071167564,-0.058867351,-0.060290089,-0.063857972,-0.053622331,-0.069634269,-0.058157548,-0.065057828,-0.058182843,-0.072360596,-0.060487697,-0.078626306,-0.075308478,-0.2841454,-0.15777476,-0.30743673,0.12233785,-0.38304853,0.1771594,-0.33204466,-0.26375297,-0.08953807,-0.23773204,0.181092,-0.55453,0.48669285,0.09351812,0.16316736,0.045954578,177
2.201172419,1.865711603,0,1.937456195,0.347639328,1.014135046,0.357392845,-0.224122572,-0.276723111,2.10630475,1.242626854,1.639607188,0,0.933804166,-0.409517809,2.627027528,-0.061362871,-0.069850511,-0.057918045,-0.071048646,-0.058820263,-0.060260973,-0.063775939,-0.053592547,-0.069464315,-0.058091008,-0.065011458,-0.058148902,-0.072246345,-0.060419482,-0.078582783,-0.075152751,-0.34986567,-0.14604004,-0.3157723,0.1263639,-0.46601352,0.19928119,-0.40537333,-0.2336389,-0.1344127,-0.26280296,0.19520438,-0.635469,0.5703848,0.1285113,0.17311917,0.012620617,192
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.061414405,-0.070001478,-0.057947848,-0.071169361,-0.058869286,-0.060294028,-0.06385864,-0.053622999,-0.069634985,-0.058158615,-0.065069009,-0.058183208,-0.072364589,-0.060489092,-0.078626852,-0.075322687,-0.3248085,-0.16942182,-0.31316,0.14105502,-0.44834635,0.17466708,-0.37451613,-0.27570692,-0.13421029,-0.2425351,0.18650691,-0.5854994,0.49098292,0.1721666,0.16912177,0.04548817,268
0.821904923,0.475933433,0,0.346063235,1.370080676,1.212991381,0.77698985,0.334011814,0.784660937,0.098681664,0.806605806,0.56192098,0,0.668195278,0.030147374,0.816341409,-0.061387631,-0.069978868,-0.057925665,-0.071144574,-0.058842238,-0.060273217,-0.063844948,-0.05361576,-0.069620465,-0.058136678,-0.065024562,-0.058178986,-0.072329739,-0.060454574,-0.07861221,-0.075292452,-0.3280257,-0.17284387,-0.32039785,0.13435885,-0.418912,0.19650845,-0.3633406,-0.28426313,-0.105582744,-0.26128832,0.19420001,-0.61881435,0.5343979,0.13131337,0.18947461,0.03693679,187
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.061414513,-0.070001478,-0.057947848,-0.071168853,-0.058869021,-0.06029394,-0.063858572,-0.053622999,-0.069634699,-0.058158615,-0.065068948,-0.058183208,-0.072364589,-0.060471172,-0.078626867,-0.075319091,-0.07801442,-0.019134171,-0.09177257,0.05951359,-0.14211126,0.071678005,-0.17827637,-0.037297707,-0.13451603,-0.05890785,0.036802944,-0.13350905,0.17608505,0.017661784,0.016058406,-0.000286926,415
1.288340618,1.296115337,1.496750071,1.891918797,1.315087047,0.787886209,0.639197275,0.433052019,0.884703453,1.172753915,0.977974687,-0.492765135,4.551624978,0.79153757,-0.477948428,1.820281273,-0.06040498,-0.068235497,-0.057209401,-0.069811179,-0.058349738,-0.059489933,-0.063479787,-0.053304768,-0.068997335,-0.057454149,-0.064072133,-0.057884228,-0.071045707,-0.059418356,-0.078080939,-0.073448201,-0.31733727,-0.17169216,-0.3266626,0.13138485,-0.43578357,0.17670743,-0.3680409,-0.27488562,-0.1075238,-0.26600587,0.18878914,-0.6250483,0.5378378,0.12722833,0.19296479,0.03491974,32
1.091844198,0.640378721,2.096385358,0,1.290666811,0.434188666,0.965687338,1.231448914,0.557813165,-0.072363372,0.883785681,0.627147141,0,1.192722032,-0.619221396,2.345037933,-0.061268134,-0.069863794,-0.057792953,-0.071043441,-0.05870747,-0.060109099,-0.06381604,-0.053585953,-0.06941596,-0.058047382,-0.064881569,-0.058155305,-0.072231179,-0.060372745,-0.078542428,-0.075138835,-0.31733727,-0.17169216,-0.3266626,0.13138485,-0.43578357,0.17670743,-0.3680409,-0.27488562,-0.1075238,-0.26600587,0.18878914,-0.6250483,0.5378378,0.12722833,0.19296479,0.03491974,66
0,0,0,0,0,0.010582905,0,0,0,0,0.026914863,0,0,0,0.01117056,0,-0.061414376,-0.070001478,-0.057947761,-0.071169361,-0.058869286,-0.060293972,-0.06385827,-0.053622854,-0.069634873,-0.058158537,-0.065068923,-0.058183208,-0.072364589,-0.060488933,-0.078626795,-0.075322589,-0.30929506,-0.1730012,-0.31597373,0.11824346,-0.42473218,0.18929617,-0.37310687,-0.28407988,-0.112188816,-0.26827863,0.20663778,-0.6215949,0.5432971,0.13410561,0.18536961,0.03103629,58
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.061414513,-0.070001478,-0.057947848,-0.071169361,-0.058869286,-0.060294028,-0.06385864,-0.053622999,-0.069635042,-0.058158615,-0.065069009,-0.058183208,-0.072364589,-0.060489092,-0.078626898,-0.075322687,-0.33844334,-0.18217647,-0.33436218,0.12308942,-0.40172717,0.18645376,-0.3649706,-0.26836014,-0.17158645,-0.24592005,0.18577412,-0.5833209,0.52746093,0.14240801,0.1891415,0.03398425,6
-0.713001663,-0.988686044,-0.351962413,2.943434262,-0.0609045,-1.66498688,-1.244947981,-2.411431721,-1.588872365,0.266499535,0.571517638,-0.705907019,4.397284389,0.034719541,-1.104342327,-0.812297503,-0.059278426,-0.068630597,-0.056748162,-0.069508884,-0.057652633,-0.058877616,-0.063400243,-0.05334824,-0.065813211,-0.056961409,-0.063303069,-0.057472762,-0.070434143,-0.059093359,-0.078258204,-0.073893745,-0.23964316,-0.101003274,-0.21160214,0.0798083,-0.34032136,0.15058117,-0.2881534,-0.16094133,-0.10834497,-0.1826126,0.12983388,-0.42346555,0.36813974,0.11261822,0.09882594,-0.00911269,162
-0.713930593,-1.458394755,-0.927682654,-2.321550253,0.220641996,-1.083742281,-0.922568744,-1.885448912,-1.111840667,-0.377586461,0.183407126,-0.594522764,-3.464602435,0.419013952,-1.101020338,-1.120646521,-0.060065482,-0.068557013,-0.057183757,-0.069969658,-0.058158945,-0.059271367,-0.063525125,-0.053439812,-0.06697799,-0.057072795,-0.06335188,-0.057659586,-0.071114052,-0.05951211,-0.078299372,-0.07414511,-0.059081826,-0.06282026,-0.061440088,0.02253357,-0.08084558,0.04622771,-0.09296294,-0.015944943,-0.06495704,-0.06147579,1.03E-05,-0.06478815,0.07896848,0.019703757,-0.030115254,-0.016099721,110
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.061414513,-0.070001478,-0.057947848,-0.071169361,-0.058869286,-0.060293973,-0.06385864,-0.053622999,-0.069635042,-0.058158615,-0.065069009,-0.058183208,-0.072364589,-0.060489092,-0.078626857,-0.075322687,-0.3235407,-0.18761414,-0.34127757,0.13392153,-0.43346596,0.17940612,-0.36672795,-0.2842673,-0.111876965,-0.25832567,0.20069352,-0.6322221,0.53970325,0.1391511,0.18649986,0.037908107,127
1.223077655,0.35804002,0,0,0,0.514676997,0.062667791,0.103986992,0.609008936,0.657775823,0.735768875,0.212198161,0,1.150901212,0.471035396,0.207335691,-0.061226767,-0.069997325,-0.057944842,-0.071167256,-0.055014836,-0.06028858,-0.063857347,-0.05361966,-0.069221734,-0.057306496,-0.064373445,-0.058172078,-0.071795042,-0.059443274,-0.078603992,-0.075313047,-0.19815513,-0.07929444,-0.17668256,0.108560525,-0.22118844,0.1349893,-0.24392262,-0.14190829,-0.08456388,-0.12567018,0.09058198,-0.32636422,0.32255483,0.0686699,0.113243684,0.006395359,263
0,0.286751854,0,0,0,0.505195428,0.235925707,0.715945675,0.305265438,0.599544727,0.515375949,0.320142988,0,0.466521142,0.392191874,0.521424526,-0.061408488,-0.069997154,-0.057942549,-0.071164123,-0.058862975,-0.060285739,-0.063855624,-0.053619369,-0.069631051,-0.058151384,-0.065060306,-0.058181571,-0.072357656,-0.060483163,-0.078623285,-0.075318491,-0.26428434,-0.13845167,-0.27431124,0.09495654,-0.35337368,0.14900246,-0.31649727,-0.22864747,-0.0943442,-0.23629382,0.16990009,-0.52049154,0.4360435,0.09851821,0.15808643,0.046918444,272
1.900356746,0.357069164,-0.357795167,0,2.365291008,0.594580713,-0.179052665,-0.026209254,0.6687717,0.321271762,0.727307747,1.098531635,0,1.475836101,0.615761167,-0.091910606,-0.059786636,-0.069923035,-0.057919669,-0.07113182,-0.020677383,-0.060249645,-0.063833292,-0.0535785,-0.063557667,-0.051852599,-0.060238637,-0.058022727,-0.067218629,-0.048919722,-0.078267448,-0.075196598,-0.031803757,-0.042592872,-0.059652522,0.038652383,-0.102307275,0.001898756,-0.08222966,-0.007629429,-0.033782806,-0.06330407,-0.021899201,-0.05818913,0.0785536,0.043835215,0.01425116,-0.047111772,528
1.205733382,0.280130164,0.065930178,0,0,0.596981748,0.169722606,0.165854824,0.752324038,0.945276564,0.665827286,0.41088283,0,1.283873203,0.718619044,0.329633941,-0.061185156,-0.069992234,-0.057943867,-0.071163078,-0.055564281,-0.060284642,-0.063854883,-0.053609588,-0.068918338,-0.057795635,-0.064372662,-0.058173425,-0.070995032,-0.058673679,-0.07857,-0.075303591,-0.001304213,-0.017894855,-0.06492681,0.03085572,-0.0494123,0.034193944,-0.06744523,-0.045828715,-0.037351593,-0.043078527,-0.002630886,0.009103472,0.001172565,0.026445102,0.007235855,-0.018532945,680
0.217824764,0.080012375,0.196802747,7.217047203,0.116647405,-0.393815992,1.056800605,0.343097995,-0.278507089,-0.298902104,-0.161758451,0.453568447,6.237771994,0.050549506,-0.420523319,-0.105495009,0.05180348,0.025425288,0.044337991,0.054984411,0.025565586,0.055038693,0.031765529,0.017983838,0.109552143,0.022859447,0.045791326,0.033981682,0.05426348,0.019284624,0.081454278,0.046315416,-0.14199573,-0.041261617,-0.10793437,0.066572964,-0.18303436,0.07454424,-0.1457426,-0.080992825,-0.11220166,-0.12484755,0.049172603,-0.21349512,0.21763873,0.054795284,0.030104639,-0.026277214,881
-0.141761349,-0.472716349,-0.107621099,3.593371856,-0.261934246,-0.379559085,0.334697618,-0.346603967,-0.332580709,-0.578993529,-0.471356634,0.139397975,4.535359055,-0.178963682,-0.80773246,-0.189940417,-0.052250173,-0.061931251,-0.051094809,-0.061426948,-0.051995415,-0.053959091,-0.056258879,-0.047128471,-0.057632055,-0.051374629,-0.056554121,-0.049246145,-0.061326539,-0.051283119,-0.064034631,-0.064682378,-0.12938443,-0.07111871,-0.19691926,0.078207195,-0.21643233,0.10415237,-0.19373083,-0.13160232,-0.12573521,-0.1437173,0.02750916,-0.27937803,0.24789813,0.023226757,0.030357651,0.023573615,806
0.389283221,0.133507874,0,0,0.088857405,1.129097096,1.660629537,0.272240153,0.155383281,0.939165985,1.677028777,0.285071732,0,0.566025734,0.392498015,0.612821998,-0.061406458,-0.069874283,-0.057943431,-0.070917309,-0.058868646,-0.060231903,-0.063522157,-0.05362021,-0.069629065,-0.058120192,-0.064941981,-0.05817637,-0.071984932,-0.060449773,-0.078618922,-0.075097412,-0.3242475,-0.18572602,-0.3290153,0.1347754,-0.43136778,0.19198939,-0.36231774,-0.2864734,-0.11044335,-0.26300403,0.19476718,-0.6296437,0.53708684,0.13622183,0.18076202,0.043489054,87
-2.25244015,1.297171201,-0.26262348,-3.714758194,-5.188739999,-5.470511191,-1.644901546,-3.422121353,-2.32611151,-0.000653524,-2.613931543,2.134859741,-3.452162642,-1.832583583,1.449276633,0.581727337,0.163797804,2.889593087,0.83061105,4.242213722,2.024143836,0.235724515,-0.050964209,-0.03428153,1.06805505,3.617961024,0.690287728,10.97920943,3.638793467,2.8172922,0.89400815,1.839605525,0.04520245,-0.015487526,0.004722893,0.046002463,0.020983908,-0.017454287,-0.010880351,-0.007656744,-0.023894962,-0.039365813,-0.006211651,-0.004013158,-0.040386755,0.029954802,-0.06243456,-0.03314431,822
0.014496951,-0.437486324,0.57847413,0,0.589527129,-1.053203935,0.079590885,-0.321013903,-0.743153566,1.218657887,1.145123648,-0.012938198,0,0.423903779,0.252149191,-0.081492891,-0.061211162,-0.069914348,-0.057854911,-0.071059939,-0.058771107,-0.060178922,-0.063827256,-0.053609171,-0.069322726,-0.058079649,-0.064887302,-0.058149716,-0.072261484,-0.060396462,-0.07860767,-0.075192413,-0.23654762,-0.09175311,-0.23023453,0.09628696,-0.36521313,0.15450017,-0.33205965,-0.1460276,-0.12689053,-0.22416246,0.15205464,-0.43985862,0.38534743,0.09961285,0.12152432,0.006942187,36
-0.517146935,-0.882223734,-0.246958776,0,0.012387985,-1.445431548,-0.567600675,-0.880895068,-1.144098746,0.916267513,0.853756079,0.013122254,0,-0.186827061,-0.00457341,-0.104563957,-0.061009638,-0.069789264,-0.057780615,-0.070944051,-0.058681112,-0.06010647,-0.063781396,-0.053585444,-0.069075431,-0.05801043,-0.064763576,-0.058086771,-0.072114618,-0.060275624,-0.078580732,-0.075023617,-0.23654762,-0.09175311,-0.23023453,0.09628696,-0.36521313,0.15450017,-0.33205965,-0.1460276,-0.12689053,-0.22416246,0.15205464,-0.43985862,0.38534743,0.09961285,0.12152432,0.006942187,221
-0.281185206,-0.897030498,-0.918132034,3.171187318,0.295800202,-1.009866276,-0.384758766,-1.12634652,-1.023665606,1.504876857,0.779114439,-0.006594342,0,0.312486944,0.061989348,-0.598731366,-0.06096727,-0.069778924,-0.057715531,-0.070920984,-0.05860948,-0.060061287,-0.063780132,-0.053573713,-0.069074097,-0.058001277,-0.064738222,-0.058078937,-0.072090907,-0.060206833,-0.078567056,-0.075014954,-0.2329723,-0.1215412,-0.23421992,0.09940608,-0.3060051,0.1287096,-0.28505448,-0.22387384,-0.072389126,-0.22376965,0.14929044,-0.4789825,0.4225211,0.087110534,0.12532775,0.01890541,91
-0.965765078,-1.556026132,-1.278261185,5.015274111,-0.139533405,-2.263339032,-1.163668987,-2.365587211,-1.936499765,0.221622343,0.283331316,-0.360470158,4.094667339,-0.22462861,-0.956889721,-1.771061906,-0.059996991,-0.069270295,-0.057159492,-0.070392135,-0.058108025,-0.059370966,-0.06358074,-0.053460849,-0.068138887,-0.057546965,-0.064108075,-0.05771247,-0.071525761,-0.059649168,-0.078387968,-0.074250365,-0.15347405,-0.09023431,-0.1270037,0.0800827,-0.18781857,0.09937294,-0.22479488,-0.10266403,-0.10495174,-0.13564505,0.055331737,-0.28097364,0.24031205,0.033457834,0.061162576,0.008580685,87
-1.207470489,-1.555174908,-1.187440305,-1.645873304,0.243181056,-1.867226554,-0.709113577,-1.674205741,-1.197774735,-0.513867936,0.187760136,-0.701482703,-1.298055208,-0.045748696,-0.55030704,-1.313441865,-0.060604892,-0.069544277,-0.05758306,-0.070646285,-0.058485894,-0.059724423,-0.063725176,-0.053551901,-0.068820542,-0.057762548,-0.064468729,-0.057968935,-0.071889934,-0.059998162,-0.078491605,-0.074918991,-0.094157696,-0.014714055,-0.11127034,0.033649668,-0.15972422,0.06797758,-0.15631866,-0.07780151,-0.1147428,-0.12251437,0.09722282,-0.19323339,0.21603832,0.025160018,0.04686795,-0.003851597,509
-0.097727188,-2.534732404,1.507425798,-3.077978472,-0.587228917,-2.294044321,-0.387708991,-1.197956009,-1.391462524,-2.144353609,0.356847069,-0.751634203,-2.85229893,-0.734370996,-0.365297252,0.12854084,0.090786144,-0.020756461,0.045380125,0.137222408,0.075710337,0.122803073,-0.011261575,0.000467393,0.130334128,-0.012049194,0.028557111,-0.008599419,0.127323926,0.058338445,-0.042648891,0.011261846,-0.08976948,-0.062163748,-0.07215437,0.04979554,-0.12490082,0.046693727,-0.14111164,-0.04622139,-0.11102293,-0.057289597,0.04144792,-0.13944128,0.11629959,0.015929382,0.02674507,0.022643875,1077
0.207036192,0.059042754,0,0,0.055496287,0.103535027,0,0.181551147,0.143712126,0.14805514,0.253989439,0.052358119,0,0.147236786,0.236060518,0.132565716,-0.061412896,-0.070001062,-0.057946215,-0.071167766,-0.058868753,-0.060289817,-0.063857783,-0.053621869,-0.06963036,-0.058157716,-0.065068058,-0.05818221,-0.072363009,-0.060487842,-0.078625501,-0.075321161,-0.20494142,-0.14012647,-0.24709374,0.08296918,-0.33987427,0.12517175,-0.29181498,-0.22002518,-0.08704746,-0.1822182,0.15345776,-0.48620915,0.4485011,0.08658148,0.0984863,0.035416074,55
-0.332103747,-2.237064141,0.414819008,-1.09410282,-1.601717901,-2.703412231,0.258847407,-1.25323766,-1.610170008,-1.524094687,-0.345476171,-1.052173848,-1.446850205,-0.704230187,-0.522794036,-0.914171821,-0.060256376,-0.069305522,-0.056984411,-0.069489917,-0.057703241,-0.058844743,-0.062536349,-0.052887251,-0.066875709,-0.057586597,-0.06439087,-0.057523625,-0.070709261,-0.059046264,-0.078082534,-0.074390752,-0.23204777,-0.15672448,-0.27683634,0.09520383,-0.37931424,0.13939565,-0.32261717,-0.24996628,-0.0974226,-0.21397112,0.1739273,-0.5371756,0.48604003,0.09677465,0.11561716,0.04621754,265
-0.24005997,-0.79479804,0.587273063,0.130628509,-1.066082657,-2.281318228,0.667090238,-0.976413004,-1.448826073,-0.182311329,-0.231049517,-1.43135096,-1.171499373,-0.66181052,-0.067240499,-0.147082143,-0.061367113,-0.069972905,-0.057908116,-0.071118135,-0.058827417,-0.060231479,-0.063803247,-0.053589303,-0.069508585,-0.058136517,-0.06502964,-0.058146055,-0.072307411,-0.060430711,-0.078596577,-0.075284117,-0.23204777,-0.15672448,-0.27683634,0.09520383,-0.37931424,0.13939565,-0.32261717,-0.24996628,-0.0974226,-0.21397112,0.1739273,-0.5371756,0.48604003,0.09677465,0.11561716,0.04621754,188
0,0,0,0,0,0.100475294,0.022791062,0,0,0.006798246,0,0.027388937,0,0.036165487,0,0.064119025,-0.061414134,-0.070001406,-0.057947526,-0.07116895,-0.058869286,-0.06029344,-0.063858293,-0.053622922,-0.069634916,-0.058158346,-0.065068976,-0.058183062,-0.072363288,-0.060488672,-0.07862651,-0.075322264,-0.23204777,-0.15672448,-0.27683634,0.09520383,-0.37931424,0.13939565,-0.32261717,-0.24996628,-0.0974226,-0.21397112,0.1739273,-0.5371756,0.48604003,0.09677465,0.11561716,0.04621754,29
0.486776534,0.12420563,0,0.220877775,0.326871929,-0.011623955,0.458932315,0.256741311,0.235843171,0.164073456,0.325066859,0.135564182,0,0.3741765,0.295916967,0.383724176,-0.061408933,-0.069998789,-0.057941997,-0.071154723,-0.058866195,-0.060284799,-0.063853823,-0.053620569,-0.069627489,-0.058155688,-0.065062221,-0.058179188,-0.072352929,-0.060478926,-0.078624199,-0.07531662,-0.23204777,-0.15672448,-0.27683634,0.09520383,-0.37931424,0.13939565,-0.32261717,-0.24996628,-0.0974226,-0.21397112,0.1739273,-0.5371756,0.48604003,0.09677465,0.11561716,0.04621754,91
0.274045291,0.046881808,0,0,0,0.20265169,0.229065134,0.222536295,0.207670841,0.107117657,0,0.080723285,0,0.124986154,0.176048389,0.160478053,-0.061412858,-0.070000987,-0.057947109,-0.071168054,-0.058868257,-0.060293046,-0.063857292,-0.053621287,-0.069631941,-0.058158188,-0.065068448,-0.058182768,-0.072363666,-0.060485518,-0.078626224,-0.075321761,-0.22970618,-0.15704983,-0.2801382,0.102767766,-0.3552427,0.13568087,-0.31361687,-0.24627472,-0.11747968,-0.19460763,0.15873908,-0.503755,0.4702819,0.10415715,0.1197734,0.040777955,46
0,0,0,0,0,0.009470885,0,0.034721417,0.0671868,0,0,0.009166982,0,0,0.036452776,0,-0.06141411,-0.070001326,-0.057947747,-0.071169185,-0.058869286,-0.060293969,-0.06385864,-0.053622883,-0.069634527,-0.058158508,-0.065068641,-0.05818308,-0.072364317,-0.060488968,-0.078626515,-0.075322359,-0.23204777,-0.15672448,-0.27683634,0.09520383,-0.37931424,0.13939565,-0.32261717,-0.24996628,-0.0974226,-0.21397112,0.1739273,-0.5371756,0.48604003,0.09677465,0.11561716,0.04621754,23
0.933954011,0.087810736,0,0,0.425615132,-0.347544346,0.599879099,0.131318973,0.046444595,0.122358638,0.496519988,0.194876027,0,0.064730382,0.236903701,0.269818575,-0.061389748,-0.069998821,-0.05793485,-0.071154265,-0.058851764,-0.060276694,-0.063854573,-0.053619164,-0.069613218,-0.058152744,-0.065064174,-0.058179446,-0.072347143,-0.060470027,-0.0786227,-0.075318199,-0.21745083,-0.15054086,-0.26596186,0.08667216,-0.35517976,0.12769958,-0.31211525,-0.23634817,-0.08909026,-0.2028584,0.15687448,-0.506912,0.4535285,0.09267959,0.1087688,0.046234224,187
-1.202735591,-1.652855196,-1.466881506,3.754191553,0.05214216,-2.113896741,-0.990990375,-2.805410819,-1.730709028,0.204679132,0.084041335,-0.707416552,4.525160991,-0.127861518,-2.053363471,-1.924227019,0.043145793,0.032044922,0.014682198,0.026677778,0.001857129,0.073846153,-0.04510659,-0.04095018,0.117820147,0.015079589,0.050957813,-0.01245344,0.017171346,0.007980585,-0.051280612,-0.011096972,-0.2068152,-0.09132235,-0.14146043,0.06983734,-0.24186131,0.115415424,-0.26312762,-0.104755305,-0.12511976,-0.13585547,0.086467646,-0.31530124,0.31335855,0.095401675,0.06609718,-0.013594722,178
-0.106344599,-0.133017139,-0.053671252,0,0.62736304,-0.746589185,0.4192834,-0.274779335,-0.257950137,0.310769015,0.746269667,-0.318713802,0,0.30437734,0.240420538,-0.010467059,-0.061159821,-0.069899907,-0.05785086,-0.071074891,-0.058736733,-0.060164263,-0.063834245,-0.053606077,-0.069160082,-0.058060778,-0.064890526,-0.058122324,-0.072255788,-0.060375101,-0.078593597,-0.07520478,-0.2514318,-0.16057965,-0.28518665,0.11295932,-0.35225034,0.15644458,-0.29181254,-0.20879447,-0.12473181,-0.1950188,0.14527178,-0.47466278,0.43400237,0.13066693,0.15896115,0.03035755,86
-0.824244314,-1.728395088,-1.921684012,0.394531335,-0.465291,-3.738819467,-1.026751214,-2.254253996,-1.211651206,0.380540092,-0.571823355,-0.848616663,1.540227274,-0.538881103,-1.609877437,-2.749078947,-0.055405395,-0.065970434,-0.053020332,-0.065982119,-0.053827381,-0.046633254,-0.062778757,-0.052624518,-0.059401004,-0.053058722,-0.058085021,-0.053854941,-0.066788483,-0.054910581,-0.076752878,-0.071631733,-0.031808928,-0.05729824,-0.07914856,0.03573124,-0.12924442,0.028979592,-0.119084515,-0.06081622,-0.10507172,-0.065740876,0.04453021,-0.12952182,0.11267062,0.001732715,-0.007549765,-0.046308603,110
-0.221692722,-0.989204406,-0.736699342,0.43980137,0.635530841,-0.847068075,-0.638777448,-2.158299907,-0.812501733,0.678060012,0.454759708,-0.312990056,0.479748981,0.833967857,-0.991567119,-0.831547073,-0.058556692,-0.066683999,-0.056142641,-0.068525391,-0.056945258,-0.057641148,-0.063172936,-0.053294021,-0.064457246,-0.056249454,-0.061858994,-0.057256186,-0.069573819,-0.058158173,-0.07790463,-0.073478606,-0.083625965,-0.07007645,-0.09197547,0.03279789,-0.13495237,0.06804239,-0.114601366,-0.09839225,-0.088359065,-0.11251907,0.050337378,-0.13753645,0.17157254,0.07775863,0.05658867,-0.026541973,217
-2.323761559,-0.979118934,-0.3845389,-1.029126664,-0.399722157,-0.380371372,0.163006158,-0.02709449,-1.44730095,0.160197177,1.20218411,-0.74461405,-1.778348559,-0.967541548,0.130295287,-1.250138885,-0.06095089,-0.06974714,-0.057920945,-0.071076486,-0.058808884,-0.059856526,-0.063855369,-0.053593737,-0.068757364,-0.058136587,-0.064789406,-0.057936004,-0.072272835,-0.06035391,-0.078622516,-0.075042783,-0.072294,-0.062122162,-0.06161975,0.039715216,-0.09705642,0.06526009,-0.13618669,-0.043175105,-0.10647643,-0.050254434,0.05151009,-0.12237732,0.12904432,0.028398972,-0.000723423,0.01255741,366
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.061414513,-0.070001478,-0.057947848,-0.071169361,-0.058869286,-0.060294028,-0.06385864,-0.053622999,-0.069635042,-0.058158549,-0.065069009,-0.058183208,-0.072364589,-0.060489092,-0.078626898,-0.075322687,-0.22192371,-0.07717298,-0.17878714,0.11348774,-0.28611,0.13414167,-0.24225605,-0.15162978,-0.11690003,-0.1571509,0.10314811,-0.3882094,0.33192873,0.09119938,0.10253134,-0.034363776,68
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.061414396,-0.070001478,-0.057947848,-0.071169361,-0.058869286,-0.060294,-0.06385864,-0.053622999,-0.069635042,-0.058158615,-0.065069009,-0.058183208,-0.072364589,-0.060489014,-0.078626835,-0.075322687,-0.3237954,-0.18428645,-0.34003943,0.14323744,-0.43020272,0.18767434,-0.3588889,-0.2953271,-0.12411153,-0.2665394,0.16990258,-0.63362676,0.52019596,0.11869238,0.18325162,0.011379069,51
0.914130275,0.248725958,1.256468984,-0.987955955,0.797818412,0.012117057,0.744526771,0.096700068,0.23980847,-0.104688397,0.190461495,0.48638072,-1.147260929,0.406563919,-0.285954258,1.161516328,-0.061355163,-0.069944038,-0.05788508,-0.071115442,-0.058826363,-0.060232139,-0.063824859,-0.053592932,-0.069521625,-0.058083172,-0.064997622,-0.058157094,-0.072321674,-0.06044699,-0.078553252,-0.075224802,-0.3236317,-0.18820153,-0.3227105,0.13190386,-0.432473,0.1851489,-0.3671968,-0.28363094,-0.112038195,-0.2633769,0.1990928,-0.6292049,0.5360861,0.13928206,0.18468352,0.039921805,47
0.074596358,0.020618673,0,0,0,0.035701381,0,0,0,0,0,0,0,0.028581884,0,0.01482717,-0.061414119,-0.070001109,-0.057947374,-0.071169259,-0.058869225,-0.060293736,-0.063858449,-0.053622922,-0.069634949,-0.058158552,-0.065068674,-0.058182815,-0.072364391,-0.06048869,-0.078626872,-0.075322633,-0.2765953,-0.14751592,-0.28562972,0.09685012,-0.3967943,0.1593108,-0.38036883,-0.2830163,-0.090355694,-0.26444626,0.22086896,-0.60047424,0.5379056,0.11049284,0.15805423,0.017235305,83
